actorKey,actorName,presentInWorld,threatClass,level,attack,specialization,specializationLabel,damage,pellets,penetration,damageTypes,actionPointCost,actionsPerTurn,hitChance,targetArmorClass,targetArmor,targetArmorCondition,firstActionHealthDamage,firstActionImmediateDamage,firstActionArmorWear,actionsUntilFirstHealthDamage,landedActionsToDefeat,expectedTurnsToDefeat
honey-badger:legendary,Легендарный медоед,true,A,60,Укус,predatorBite,Сильный укус,120,2,54,piercing:100%,7,2,95,B,"Боевая броня, усиленная",1011,114,114,6,1,6,3.2
honey-badger:legendary,Легендарный медоед,true,A,60,Укус,predatorBite,Сильный укус,120,2,54,piercing:100%,7,2,95,A,Силовая броня T-60,3400,0,0,120,29,35,18.4
honey-badger:legendary,Легендарный медоед,true,A,60,Укус,predatorBite,Сильный укус,120,2,54,piercing:100%,7,2,95,S,Силовая броня T-65,4800,0,0,120,41,46,24.2
honey-badger:legendary,Легендарный медоед,true,A,60,Когти,rend,Рубящая,130,3,15,slashing:100%,7,2,95,D,Кожаная броня,250,130,130,0,1,6,3.2
honey-badger:legendary,Легендарный медоед,true,A,60,Когти,rend,Рубящая,130,3,15,slashing:100%,7,2,95,C,Боевая броня,650,94,94,36,1,7,3.7
honey-badger:legendary,Легендарный медоед,true,A,60,Когти,rend,Рубящая,130,3,15,slashing:100%,7,2,95,B,"Боевая броня, усиленная",1011,46,46,84,1,11,5.8
honey-badger:legendary,Легендарный медоед,true,A,60,Когти,rend,Рубящая,130,3,15,slashing:100%,7,2,95,A,Силовая броня T-60,3400,0,0,130,27,32,16.8
honey-badger:legendary,Легендарный медоед,true,A,60,Когти,rend,Рубящая,130,3,15,slashing:100%,7,2,95,S,Силовая броня T-65,4800,0,0,130,38,43,22.6
radroach:ordinary,Радтаракан,true,D,1,Укус,puncture,Пробивная,4,1,1,piercing:100%,3,2,77,D,Кожаная броня,250,0,0,4,51,232,150.6
radroach:ordinary,Радтаракан,true,D,1,Укус,puncture,Пробивная,4,1,1,piercing:100%,3,2,77,C,Боевая броня,650,0,0,4,164,332,215.6
radroach:ordinary,Радтаракан,true,D,1,Укус,puncture,Пробивная,4,1,1,piercing:100%,3,2,77,B,"Боевая броня, усиленная",1011,0,0,4,254,422,274
radroach:ordinary,Радтаракан,true,D,1,Укус,puncture,Пробивная,4,1,1,piercing:100%,3,2,77,A,Силовая броня T-60,3400,0,0,4,851,1019,661.7
radroach:ordinary,Радтаракан,true,D,1,Укус,puncture,Пробивная,4,1,1,piercing:100%,3,2,77,S,Силовая броня T-65,4800,0,0,4,1201,1369,889
radroach:ordinary,Радтаракан,true,D,1,Плевок,toxin,Отложенный яд,4,1,0,poison:100%,3,2,77,D,Кожаная броня,250,4,0,0,1,169,109.7
radroach:ordinary,Радтаракан,true,D,1,Плевок,toxin,Отложенный яд,4,1,0,poison:100%,3,2,77,C,Боевая броня,650,4,0,0,1,169,109.7
radroach:ordinary,Радтаракан,true,D,1,Плевок,toxin,Отложенный яд,4,1,0,poison:100%,3,2,77,B,"Боевая броня, усиленная",1011,4,0,0,1,169,109.7
radroach:ordinary,Радтаракан,true,D,1,Плевок,toxin,Отложенный яд,4,1,0,poison:100%,3,2,77,A,Силовая броня T-60,3400,0,0,4,851,1019,661.7
radroach:ordinary,Радтаракан,true,D,1,Плевок,toxin,Отложенный яд,4,1,0,poison:100%,3,2,77,S,Силовая броня T-65,4800,0,0,4,1201,1369,889
radroach:glowing,Светящийся радтаракан,true,D,8,Укус,puncture,Пробивная,13,1,3,piercing:55% + radiation:45%,3,2,89,D,Кожаная броня,250,2,2,5,1,133,74.7
radroach:glowing,Светящийся радтаракан,true,D,8,Укус,puncture,Пробивная,13,1,3,piercing:55% + radiation:45%,3,2,89,C,Боевая броня,650,0,0,7,94,190,106.7
radroach:glowing,Светящийся радтаракан,true,D,8,Укус,puncture,Пробивная,13,1,3,piercing:55% + radiation:45%,3,2,89,B,"Боевая броня, усиленная",1011,0,0,7,146,242,136
radroach:glowing,Светящийся радтаракан,true,D,8,Укус,puncture,Пробивная,13,1,3,piercing:55% + radiation:45%,3,2,89,A,Силовая броня T-60,3400,0,0,13,263,359,201.7
radroach:glowing,Светящийся радтаракан,true,D,8,Укус,puncture,Пробивная,13,1,3,piercing:55% + radiation:45%,3,2,89,S,Силовая броня T-65,4800,0,0,13,371,467,262.4
radroach:glowing,Светящийся радтаракан,true,D,8,Плевок,toxin,Отложенный яд,13,1,0,poison:55% + radiation:45%,3,2,89,D,Кожаная броня,250,7,0,0,1,97,54.5
radroach:glowing,Светящийся радтаракан,true,D,8,Плевок,toxin,Отложенный яд,13,1,0,poison:55% + radiation:45%,3,2,89,C,Боевая броня,650,7,0,0,1,97,54.5
radroach:glowing,Светящийся радтаракан,true,D,8,Плевок,toxin,Отложенный яд,13,1,0,poison:55% + radiation:45%,3,2,89,B,"Боевая броня, усиленная",1011,7,0,0,1,97,54.5
radroach:glowing,Светящийся радтаракан,true,D,8,Плевок,toxin,Отложенный яд,13,1,0,poison:55% + radiation:45%,3,2,89,A,Силовая броня T-60,3400,0,0,13,263,359,201.7
radroach:glowing,Светящийся радтаракан,true,D,8,Плевок,toxin,Отложенный яд,13,1,0,poison:55% + radiation:45%,3,2,89,S,Силовая броня T-65,4800,0,0,13,371,467,262.4
ant:worker,Муравей-рабочий,true,D,5,Жвалы,shear,Захват и разрыв,13,1,1,slashing:100%,3,2,84,D,Кожаная броня,250,3,3,10,1,72,42.9
ant:worker,Муравей-рабочий,true,D,5,Жвалы,shear,Захват и разрыв,13,1,1,slashing:100%,3,2,84,C,Боевая броня,650,0,0,13,51,102,60.7
ant:worker,Муравей-рабочий,true,D,5,Жвалы,shear,Захват и разрыв,13,1,1,slashing:100%,3,2,84,B,"Боевая броня, усиленная",1011,0,0,13,79,130,77.4
ant:worker,Муравей-рабочий,true,D,5,Жвалы,shear,Захват и разрыв,13,1,1,slashing:100%,3,2,84,A,Силовая броня T-60,3400,0,0,13,263,314,186.9
ant:worker,Муравей-рабочий,true,D,5,Жвалы,shear,Захват и разрыв,13,1,1,slashing:100%,3,2,84,S,Силовая броня T-65,4800,0,0,13,371,422,251.2
ant:worker,Муравей-рабочий,true,D,5,Захват,impact,Силовая,8,1,0,bludgeoning:100%,3,2,84,D,Кожаная броня,250,0,0,12,10,106,63.1
ant:worker,Муравей-рабочий,true,D,5,Захват,impact,Силовая,8,1,0,bludgeoning:100%,3,2,84,C,Боевая броня,650,0,0,12,56,140,83.3
ant:worker,Муравей-рабочий,true,D,5,Захват,impact,Силовая,8,1,0,bludgeoning:100%,3,2,84,B,"Боевая броня, усиленная",1011,0,0,12,86,170,101.2
ant:worker,Муравей-рабочий,true,D,5,Захват,impact,Силовая,8,1,0,bludgeoning:100%,3,2,84,A,Силовая броня T-60,3400,0,0,12,285,369,219.6
ant:worker,Муравей-рабочий,true,D,5,Захват,impact,Силовая,8,1,0,bludgeoning:100%,3,2,84,S,Силовая броня T-65,4800,0,0,12,401,485,288.7
ant:forager,Муравей-фуражир,true,D,3,Жвалы,shear,Захват и разрыв,9,1,0,slashing:100%,3,2,83,D,Кожаная броня,250,0,0,9,13,104,62.7
ant:forager,Муравей-фуражир,true,D,3,Жвалы,shear,Захват и разрыв,9,1,0,slashing:100%,3,2,83,C,Боевая броня,650,0,0,9,74,148,89.2
ant:forager,Муравей-фуражир,true,D,3,Жвалы,shear,Захват и разрыв,9,1,0,slashing:100%,3,2,83,B,"Боевая броня, усиленная",1011,0,0,9,114,188,113.3
ant:forager,Муравей-фуражир,true,D,3,Жвалы,shear,Захват и разрыв,9,1,0,slashing:100%,3,2,83,A,Силовая броня T-60,3400,0,0,9,379,453,272.9
ant:forager,Муравей-фуражир,true,D,3,Жвалы,shear,Захват и разрыв,9,1,0,slashing:100%,3,2,83,S,Силовая броня T-65,4800,0,0,9,535,609,366.9
ant:forager,Муравей-фуражир,true,D,3,Захват,impact,Силовая,6,1,0,bludgeoning:100%,3,2,83,D,Кожаная броня,250,0,0,9,24,141,84.9
ant:forager,Муравей-фуражир,true,D,3,Захват,impact,Силовая,6,1,0,bludgeoning:100%,3,2,83,C,Боевая броня,650,0,0,9,74,186,112
ant:forager,Муравей-фуражир,true,D,3,Захват,impact,Силовая,6,1,0,bludgeoning:100%,3,2,83,B,"Боевая броня, усиленная",1011,0,0,9,114,226,136.1
ant:forager,Муравей-фуражир,true,D,3,Захват,impact,Силовая,6,1,0,bludgeoning:100%,3,2,83,A,Силовая броня T-60,3400,0,0,9,379,491,295.8
ant:forager,Муравей-фуражир,true,D,3,Захват,impact,Силовая,6,1,0,bludgeoning:100%,3,2,83,S,Силовая броня T-65,4800,0,0,9,535,647,389.8
ant:scout,Муравей-разведчик,true,D,8,Жвалы,shear,Захват и разрыв,14,1,1,slashing:100%,2,4,95,D,Кожаная броня,250,4,4,10,1,67,17.6
ant:scout,Муравей-разведчик,true,D,8,Жвалы,shear,Захват и разрыв,14,1,1,slashing:100%,2,4,95,C,Боевая броня,650,0,0,14,48,96,25.3
ant:scout,Муравей-разведчик,true,D,8,Жвалы,shear,Захват и разрыв,14,1,1,slashing:100%,2,4,95,B,"Боевая броня, усиленная",1011,0,0,14,74,122,32.1
ant:scout,Муравей-разведчик,true,D,8,Жвалы,shear,Захват и разрыв,14,1,1,slashing:100%,2,4,95,A,Силовая броня T-60,3400,0,0,14,244,292,76.8
ant:scout,Муравей-разведчик,true,D,8,Жвалы,shear,Захват и разрыв,14,1,1,slashing:100%,2,4,95,S,Силовая броня T-65,4800,0,0,14,344,392,103.2
ant:scout,Муравей-разведчик,true,D,8,Захват,impact,Силовая,9,1,0,bludgeoning:100%,2,4,95,D,Кожаная броня,250,0,0,14,5,94,24.7
ant:scout,Муравей-разведчик,true,D,8,Захват,impact,Силовая,9,1,0,bludgeoning:100%,2,4,95,C,Боевая броня,650,0,0,14,48,122,32.1
ant:scout,Муравей-разведчик,true,D,8,Захват,impact,Силовая,9,1,0,bludgeoning:100%,2,4,95,B,"Боевая броня, усиленная",1011,0,0,14,74,148,38.9
ant:scout,Муравей-разведчик,true,D,8,Захват,impact,Силовая,9,1,0,bludgeoning:100%,2,4,95,A,Силовая броня T-60,3400,0,0,14,244,318,83.7
ant:scout,Муравей-разведчик,true,D,8,Захват,impact,Силовая,9,1,0,bludgeoning:100%,2,4,95,S,Силовая броня T-65,4800,0,0,14,344,418,110
ant:fire,Огненный муравей,true,C,18,Жвалы,shear,Захват и разрыв,30,1,2,slashing:100%,4,2,95,D,Кожаная броня,250,21,21,9,1,29,15.3
ant:fire,Огненный муравей,true,C,18,Жвалы,shear,Захват и разрыв,30,1,2,slashing:100%,4,2,95,C,Боевая броня,650,5,5,25,1,45,23.7
ant:fire,Огненный муравей,true,C,18,Жвалы,shear,Захват и разрыв,30,1,2,slashing:100%,4,2,95,B,"Боевая броня, усиленная",1011,0,0,30,22,57,30
ant:fire,Огненный муравей,true,C,18,Жвалы,shear,Захват и разрыв,30,1,2,slashing:100%,4,2,95,A,Силовая броня T-60,3400,0,0,30,115,137,72.1
ant:fire,Огненный муравей,true,C,18,Жвалы,shear,Захват и разрыв,30,1,2,slashing:100%,4,2,95,S,Силовая броня T-65,4800,0,0,30,161,183,96.3
ant:fire,Огненный муравей,true,C,18,Пламя,flame,Огненная струя,27,1,2,fire:100%,6,1,95,D,Кожаная броня,250,24,12,3,1,28,29.5
ant:fire,Огненный муравей,true,C,18,Пламя,flame,Огненная струя,27,1,2,fire:100%,6,1,95,C,Боевая броня,650,10,5,17,1,48,50.5
ant:fire,Огненный муравей,true,C,18,Пламя,flame,Огненная струя,27,1,2,fire:100%,6,1,95,B,"Боевая броня, усиленная",1011,0,0,27,9,63,66.3
ant:fire,Огненный муравей,true,C,18,Пламя,flame,Огненная струя,27,1,2,fire:100%,6,1,95,A,Силовая броня T-60,3400,0,0,27,127,151,158.9
ant:fire,Огненный муравей,true,C,18,Пламя,flame,Огненная струя,27,1,2,fire:100%,6,1,95,S,Силовая броня T-65,4800,0,0,27,179,203,213.7
bloatfly:ordinary,Дутень,true,D,4,Плевок,toxin,Отложенный яд,10,1,0,poison:100%,3,3,95,D,Кожаная броня,250,10,0,0,1,68,23.9
bloatfly:ordinary,Дутень,true,D,4,Плевок,toxin,Отложенный яд,10,1,0,poison:100%,3,3,95,C,Боевая броня,650,10,0,0,1,68,23.9
bloatfly:ordinary,Дутень,true,D,4,Плевок,toxin,Отложенный яд,10,1,0,poison:100%,3,3,95,B,"Боевая броня, усиленная",1011,10,0,0,1,68,23.9
bloatfly:ordinary,Дутень,true,D,4,Плевок,toxin,Отложенный яд,10,1,0,poison:100%,3,3,95,A,Силовая броня T-60,3400,0,0,10,341,408,143.2
bloatfly:ordinary,Дутень,true,D,4,Плевок,toxin,Отложенный яд,10,1,0,poison:100%,3,3,95,S,Силовая броня T-65,4800,0,0,10,481,548,192.3
bloatfly:ordinary,Дутень,true,D,4,Жало,sting,Жало,8,1,1,piercing:60% + poison:40%,3,3,87,D,Кожаная броня,250,3,0,5,1,116,44.4
bloatfly:ordinary,Дутень,true,D,4,Жало,sting,Жало,8,1,1,piercing:60% + poison:40%,3,3,87,C,Боевая броня,650,3,0,5,1,166,63.6
bloatfly:ordinary,Дутень,true,D,4,Жало,sting,Жало,8,1,1,piercing:60% + poison:40%,3,3,87,B,"Боевая броня, усиленная",1011,3,0,5,1,212,81.2
bloatfly:ordinary,Дутень,true,D,4,Жало,sting,Жало,8,1,1,piercing:60% + poison:40%,3,3,87,A,Силовая броня T-60,3400,0,0,8,426,510,195.4
bloatfly:ordinary,Дутень,true,D,4,Жало,sting,Жало,8,1,1,piercing:60% + poison:40%,3,3,87,S,Силовая броня T-65,4800,0,0,8,601,685,262.5
bloatfly:queen,Матка дутней,true,C,20,Залп,flurry,Серия,14,1,1,poison:100%,6,1,95,D,Кожаная броня,250,42,0,0,1,17,17.9
bloatfly:queen,Матка дутней,true,C,20,Залп,flurry,Серия,14,1,1,poison:100%,6,1,95,C,Боевая броня,650,42,0,0,1,17,17.9
bloatfly:queen,Матка дутней,true,C,20,Залп,flurry,Серия,14,1,1,poison:100%,6,1,95,B,"Боевая броня, усиленная",1011,42,0,0,1,17,17.9
bloatfly:queen,Матка дутней,true,C,20,Залп,flurry,Серия,14,1,1,poison:100%,6,1,95,A,Силовая броня T-60,3400,0,0,42,82,98,103.2
bloatfly:queen,Матка дутней,true,C,20,Залп,flurry,Серия,14,1,1,poison:100%,6,1,95,S,Силовая броня T-65,4800,0,0,42,115,131,137.9
bloatfly:queen,Матка дутней,true,C,20,Жало,sting,Жало,19,1,9,piercing:60% + poison:40%,4,2,95,D,Кожаная броня,250,19,11,0,1,36,18.9
bloatfly:queen,Матка дутней,true,C,20,Жало,sting,Жало,19,1,9,piercing:60% + poison:40%,4,2,95,C,Боевая броня,650,8,0,11,1,71,37.4
bloatfly:queen,Матка дутней,true,C,20,Жало,sting,Жало,19,1,9,piercing:60% + poison:40%,4,2,95,B,"Боевая броня, усиленная",1011,8,0,11,1,85,44.7
bloatfly:queen,Матка дутней,true,C,20,Жало,sting,Жало,19,1,9,piercing:60% + poison:40%,4,2,95,A,Силовая броня T-60,3400,0,0,19,180,215,113.2
bloatfly:queen,Матка дутней,true,C,20,Жало,sting,Жало,19,1,9,piercing:60% + poison:40%,4,2,95,S,Силовая броня T-65,4800,0,0,19,254,289,152.1
mantis:ordinary,Гигантский богомол,true,D,10,Когти,rend,Рубящая,24,1,1,slashing:100%,3,3,95,D,Кожаная броня,250,14,14,10,1,39,13.7
mantis:ordinary,Гигантский богомол,true,D,10,Когти,rend,Рубящая,24,1,1,slashing:100%,3,3,95,C,Боевая броня,650,0,0,24,7,56,19.6
mantis:ordinary,Гигантский богомол,true,D,10,Когти,rend,Рубящая,24,1,1,slashing:100%,3,3,95,B,"Боевая броня, усиленная",1011,0,0,24,44,72,25.3
mantis:ordinary,Гигантский богомол,true,D,10,Когти,rend,Рубящая,24,1,1,slashing:100%,3,3,95,A,Силовая броня T-60,3400,0,0,24,143,171,60
mantis:ordinary,Гигантский богомол,true,D,10,Когти,rend,Рубящая,24,1,1,slashing:100%,3,3,95,S,Силовая броня T-65,4800,0,0,24,201,229,80.4
mantis:ordinary,Гигантский богомол,true,D,10,Укус,puncture,Пробивная,14,1,5,piercing:100%,3,3,95,D,Кожаная броня,250,11,11,3,1,57,20
mantis:ordinary,Гигантский богомол,true,D,10,Укус,puncture,Пробивная,14,1,5,piercing:100%,3,3,95,C,Боевая броня,650,0,0,14,48,96,33.7
mantis:ordinary,Гигантский богомол,true,D,10,Укус,puncture,Пробивная,14,1,5,piercing:100%,3,3,95,B,"Боевая броня, усиленная",1011,0,0,14,74,122,42.8
mantis:ordinary,Гигантский богомол,true,D,10,Укус,puncture,Пробивная,14,1,5,piercing:100%,3,3,95,A,Силовая броня T-60,3400,0,0,14,244,292,102.5
mantis:ordinary,Гигантский богомол,true,D,10,Укус,puncture,Пробивная,14,1,5,piercing:100%,3,3,95,S,Силовая броня T-65,4800,0,0,14,344,392,137.5
cazador:ordinary,Касадор,true,B,38,Жало,sting,Жало,40,1,31,piercing:45% + poison:55%,4,3,95,D,Кожаная броня,250,40,18,0,1,17,6
cazador:ordinary,Касадор,true,B,38,Жало,sting,Жало,40,1,31,piercing:45% + poison:55%,4,3,95,C,Боевая броня,650,34,12,6,1,20,7
cazador:ordinary,Касадор,true,B,38,Жало,sting,Жало,40,1,31,piercing:45% + poison:55%,4,3,95,B,"Боевая броня, усиленная",1011,22,0,18,1,30,10.5
cazador:ordinary,Касадор,true,B,38,Жало,sting,Жало,40,1,31,piercing:45% + poison:55%,4,3,95,A,Силовая броня T-60,3400,0,0,40,86,102,35.8
cazador:ordinary,Касадор,true,B,38,Жало,sting,Жало,40,1,31,piercing:45% + poison:55%,4,3,95,S,Силовая броня T-65,4800,0,0,40,121,137,48.1
cazador:ordinary,Касадор,true,B,38,Укус,puncture,Пробивная,35,1,22,piercing:100%,4,3,95,D,Кожаная броня,250,35,35,0,1,20,7
cazador:ordinary,Касадор,true,B,38,Укус,puncture,Пробивная,35,1,22,piercing:100%,4,3,95,C,Боевая броня,650,20,20,15,1,29,10.2
cazador:ordinary,Касадор,true,B,38,Укус,puncture,Пробивная,35,1,22,piercing:100%,4,3,95,B,"Боевая броня, усиленная",1011,0,0,35,7,48,16.8
cazador:ordinary,Касадор,true,B,38,Укус,puncture,Пробивная,35,1,22,piercing:100%,4,3,95,A,Силовая броня T-60,3400,0,0,35,99,118,41.4
cazador:ordinary,Касадор,true,B,38,Укус,puncture,Пробивная,35,1,22,piercing:100%,4,3,95,S,Силовая броня T-65,4800,0,0,35,139,158,55.4
radscorpion:ordinary,Радскорпион,true,B,45,Клешни,shear,Захват и разрыв,85,1,7,slashing:100%,5,2,95,D,Кожаная броня,250,81,81,4,1,9,4.7
radscorpion:ordinary,Радскорпион,true,B,45,Клешни,shear,Захват и разрыв,85,1,7,slashing:100%,5,2,95,C,Боевая броня,650,65,65,20,1,11,5.8
radscorpion:ordinary,Радскорпион,true,B,45,Клешни,shear,Захват и разрыв,85,1,7,slashing:100%,5,2,95,B,"Боевая броня, усиленная",1011,49,49,36,1,14,7.4
radscorpion:ordinary,Радскорпион,true,B,45,Клешни,shear,Захват и разрыв,85,1,7,slashing:100%,5,2,95,A,Силовая броня T-60,3400,0,0,85,41,48,25.3
radscorpion:ordinary,Радскорпион,true,B,45,Клешни,shear,Захват и разрыв,85,1,7,slashing:100%,5,2,95,S,Силовая броня T-65,4800,0,0,85,58,65,34.2
radscorpion:ordinary,Радскорпион,true,B,45,Жало,sting,Жало,50,1,54,piercing:60% + poison:40%,5,2,95,D,Кожаная броня,250,50,30,0,1,14,7.4
radscorpion:ordinary,Радскорпион,true,B,45,Жало,sting,Жало,50,1,54,piercing:60% + poison:40%,5,2,95,C,Боевая броня,650,50,30,0,1,14,7.4
radscorpion:ordinary,Радскорпион,true,B,45,Жало,sting,Жало,50,1,54,piercing:60% + poison:40%,5,2,95,B,"Боевая броня, усиленная",1011,47,27,3,1,15,7.9
radscorpion:ordinary,Радскорпион,true,B,45,Жало,sting,Жало,50,1,54,piercing:60% + poison:40%,5,2,95,A,Силовая броня T-60,3400,0,0,50,69,82,43.2
radscorpion:ordinary,Радскорпион,true,B,45,Жало,sting,Жало,50,1,54,piercing:60% + poison:40%,5,2,95,S,Силовая броня T-65,4800,0,0,50,97,110,57.9
radscorpion:ordinary,Радскорпион,true,B,45,Таран,impact,Силовая,70,1,1,bludgeoning:100%,9,1,95,D,Кожаная броня,250,62,62,12,1,11,11.6
radscorpion:ordinary,Радскорпион,true,B,45,Таран,impact,Силовая,70,1,1,bludgeoning:100%,9,1,95,C,Боевая броня,650,47,47,35,1,14,14.7
radscorpion:ordinary,Радскорпион,true,B,45,Таран,impact,Силовая,70,1,1,bludgeoning:100%,9,1,95,B,"Боевая броня, усиленная",1011,33,33,56,1,18,18.9
radscorpion:ordinary,Радскорпион,true,B,45,Таран,impact,Силовая,70,1,1,bludgeoning:100%,9,1,95,A,Силовая броня T-60,3400,0,0,105,34,43,45.3
radscorpion:ordinary,Радскорпион,true,B,45,Таран,impact,Силовая,70,1,1,bludgeoning:100%,9,1,95,S,Силовая броня T-65,4800,0,0,105,47,56,58.9
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Взрыв,explosive,Взрыв,45,1,3,fire:70% + bludgeoning:30%,7,1,95,D,Кожаная броня,250,37,22,11,1,18,18.9
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Взрыв,explosive,Взрыв,45,1,3,fire:70% + bludgeoning:30%,7,1,95,C,Боевая броня,650,16,8,36,1,27,28.4
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Взрыв,explosive,Взрыв,45,1,3,fire:70% + bludgeoning:30%,7,1,95,B,"Боевая броня, усиленная",1011,5,3,47,1,34,35.8
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Взрыв,explosive,Взрыв,45,1,3,fire:70% + bludgeoning:30%,7,1,95,A,Силовая броня T-60,3400,0,0,52,66,81,85.3
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Взрыв,explosive,Взрыв,45,1,3,fire:70% + bludgeoning:30%,7,1,95,S,Силовая броня T-65,4800,0,0,52,93,108,113.7
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Жвалы,shear,Захват и разрыв,40,1,3,slashing:100%,4,2,95,D,Кожаная броня,250,32,32,8,1,21,11.1
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Жвалы,shear,Захват и разрыв,40,1,3,slashing:100%,4,2,95,C,Боевая броня,650,16,16,24,1,32,16.8
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Жвалы,shear,Захват и разрыв,40,1,3,slashing:100%,4,2,95,B,"Боевая броня, усиленная",1011,0,0,40,7,43,22.6
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Жвалы,shear,Захват и разрыв,40,1,3,slashing:100%,4,2,95,A,Силовая броня T-60,3400,0,0,40,86,102,53.7
bombardier-beetle:ordinary,Жук-подрывник,true,C,22,Жвалы,shear,Захват и разрыв,40,1,3,slashing:100%,4,2,95,S,Силовая броня T-65,4800,0,0,40,121,137,72.1
deathclaw:ordinary,Коготь смерти,true,A,68,Когти,rend,Рубящая,180,3,23,slashing:100%,11,2,95,D,Кожаная броня,250,180,180,0,1,4,2.1
deathclaw:ordinary,Коготь смерти,true,A,68,Когти,rend,Рубящая,180,3,23,slashing:100%,11,2,95,C,Боевая броня,650,168,168,12,1,5,2.6
deathclaw:ordinary,Коготь смерти,true,A,68,Когти,rend,Рубящая,180,3,23,slashing:100%,11,2,95,B,"Боевая броня, усиленная",1011,120,120,60,1,6,3.2
deathclaw:ordinary,Коготь смерти,true,A,68,Когти,rend,Рубящая,180,3,23,slashing:100%,11,2,95,A,Силовая броня T-60,3400,0,0,180,20,23,12.1
deathclaw:ordinary,Коготь смерти,true,A,68,Когти,rend,Рубящая,180,3,23,slashing:100%,11,2,95,S,Силовая броня T-65,4800,0,0,180,27,31,16.3
deathclaw:ordinary,Коготь смерти,true,A,68,Укус,puncture,Пробивная,130,2,114,piercing:100%,11,2,95,D,Кожаная броня,250,130,130,0,1,6,3.2
deathclaw:ordinary,Коготь смерти,true,A,68,Укус,puncture,Пробивная,130,2,114,piercing:100%,11,2,95,C,Боевая броня,650,130,130,0,1,6,3.2
deathclaw:ordinary,Коготь смерти,true,A,68,Укус,puncture,Пробивная,130,2,114,piercing:100%,11,2,95,B,"Боевая броня, усиленная",1011,130,130,0,1,6,3.2
deathclaw:ordinary,Коготь смерти,true,A,68,Укус,puncture,Пробивная,130,2,114,piercing:100%,11,2,95,A,Силовая броня T-60,3400,0,0,130,17,29,15.3
deathclaw:ordinary,Коготь смерти,true,A,68,Укус,puncture,Пробивная,130,2,114,piercing:100%,11,2,95,S,Силовая броня T-65,4800,0,0,130,38,43,22.6
deathclaw:ordinary,Коготь смерти,true,A,68,Хвост,impact,Силовая,140,3,4,bludgeoning:100%,11,2,95,D,Кожаная броня,250,125,125,24,1,6,3.2
deathclaw:ordinary,Коготь смерти,true,A,68,Хвост,impact,Силовая,140,3,4,bludgeoning:100%,11,2,95,C,Боевая броня,650,80,80,90,1,8,4.2
deathclaw:ordinary,Коготь смерти,true,A,68,Хвост,impact,Силовая,140,3,4,bludgeoning:100%,11,2,95,B,"Боевая броня, усиленная",1011,38,38,153,1,10,5.3
deathclaw:ordinary,Коготь смерти,true,A,68,Хвост,impact,Силовая,140,3,4,bludgeoning:100%,11,2,95,A,Силовая броня T-60,3400,0,0,211,17,22,11.6
deathclaw:ordinary,Коготь смерти,true,A,68,Хвост,impact,Силовая,140,3,4,bludgeoning:100%,11,2,95,S,Силовая броня T-65,4800,0,0,211,24,28,14.7
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Когти,rend,Рубящая,100,2,12,slashing:100%,6,2,95,D,Кожаная броня,250,100,100,0,1,7,3.7
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Когти,rend,Рубящая,100,2,12,slashing:100%,6,2,95,C,Боевая броня,650,70,70,30,1,10,5.3
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Когти,rend,Рубящая,100,2,12,slashing:100%,6,2,95,B,"Боевая броня, усиленная",1011,38,38,62,1,14,7.4
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Когти,rend,Рубящая,100,2,12,slashing:100%,6,2,95,A,Силовая броня T-60,3400,0,0,100,35,41,21.6
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Когти,rend,Рубящая,100,2,12,slashing:100%,6,2,95,S,Силовая броня T-65,4800,0,0,100,49,55,28.9
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Укус,puncture,Пробивная,70,1,60,piercing:100%,6,2,95,D,Кожаная броня,250,70,70,0,1,10,5.3
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Укус,puncture,Пробивная,70,1,60,piercing:100%,6,2,95,C,Боевая броня,650,70,70,0,1,10,5.3
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Укус,puncture,Пробивная,70,1,60,piercing:100%,6,2,95,B,"Боевая броня, усиленная",1011,70,70,0,1,10,5.3
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Укус,puncture,Пробивная,70,1,60,piercing:100%,6,2,95,A,Силовая броня T-60,3400,0,0,70,50,59,31.1
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Укус,puncture,Пробивная,70,1,60,piercing:100%,6,2,95,S,Силовая броня T-65,4800,0,0,70,70,79,41.6
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Хвост,impact,Силовая,80,1,2,bludgeoning:100%,6,2,95,D,Кожаная броня,250,73,73,11,1,10,5.3
